,Time,LTCUSDT,COMPUSDT
1200,2023-06-05 06:51:00,93.21,34.83
1201,2023-06-05 06:52:00,93.24,34.83
1202,2023-06-05 06:53:00,93.13,34.84
1203,2023-06-05 06:54:00,93.14,34.84
1204,2023-06-05 06:55:00,93.15,34.82
1205,2023-06-05 06:56:00,93.19,34.84
1206,2023-06-05 06:57:00,93.14,34.84
1207,2023-06-05 06:58:00,93.17,34.84
1208,2023-06-05 06:59:00,93.26,34.85
1209,2023-06-05 07:00:00,93.29,34.85
1210,2023-06-05 07:01:00,93.24,34.84
1211,2023-06-05 07:02:00,93.24,34.83
1212,2023-06-05 07:03:00,93.28,34.83
1213,2023-06-05 07:04:00,93.25,34.83
1214,2023-06-05 07:05:00,93.29,34.84
1215,2023-06-05 07:06:00,93.29,34.86
1216,2023-06-05 07:07:00,93.29,34.88
1217,2023-06-05 07:08:00,93.32,34.87
1218,2023-06-05 07:09:00,93.33,34.88
1219,2023-06-05 07:10:00,93.31,34.88
1220,2023-06-05 07:11:00,93.35,34.88
1221,2023-06-05 07:12:00,93.31,34.88
1222,2023-06-05 07:13:00,93.31,34.88
1223,2023-06-05 07:14:00,93.24,34.89
1224,2023-06-05 07:15:00,93.27,34.9
1225,2023-06-05 07:16:00,93.26,34.87
1226,2023-06-05 07:17:00,93.21,34.86
1227,2023-06-05 07:18:00,93.23,34.85
1228,2023-06-05 07:19:00,93.21,34.85
1229,2023-06-05 07:20:00,93.28,34.83
1230,2023-06-05 07:21:00,93.31,34.83
1231,2023-06-05 07:22:00,93.31,34.83
1232,2023-06-05 07:23:00,93.35,34.83
1233,2023-06-05 07:24:00,93.31,34.83
1234,2023-06-05 07:25:00,93.27,34.83
1235,2023-06-05 07:26:00,93.25,34.83
1236,2023-06-05 07:27:00,93.3,34.87
1237,2023-06-05 07:28:00,93.33,34.87
1238,2023-06-05 07:29:00,93.32,34.87
1239,2023-06-05 07:30:00,93.29,34.84
1240,2023-06-05 07:31:00,93.3,34.89
1241,2023-06-05 07:32:00,93.22,34.9
1242,2023-06-05 07:33:00,93.14,34.91
1243,2023-06-05 07:34:00,93.11,34.89
1244,2023-06-05 07:35:00,93.09,34.84
1245,2023-06-05 07:36:00,93.12,34.86
1246,2023-06-05 07:37:00,93.12,34.86
1247,2023-06-05 07:38:00,93.17,34.86
1248,2023-06-05 07:39:00,93.17,34.86
1249,2023-06-05 07:40:00,93.13,34.84
1250,2023-06-05 07:41:00,93.08,34.84
1251,2023-06-05 07:42:00,93.18,34.84
1252,2023-06-05 07:43:00,93.16,34.84
